predicted labels,true labels,accuracy,block,item,condition
1,0.0,0.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
1,0.0,0.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
1,0.0,0.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
1,0.0,0.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
1,0.0,0.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
1,0.0,0.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
1,0.0,0.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
0,0.0,1.0,3,5,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
1,0.0,0.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,6,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,0.0,0.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
0,0.0,1.0,3,7,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
0,1.0,0.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,8,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
0,1.0,0.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,9,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
0,1.0,0.0,3,10,wrong bias
1,1.0,1.0,3,10,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
0,1.0,0.0,3,11,wrong bias
1,1.0,1.0,3,11,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
0,1.0,0.0,3,12,wrong bias
0,1.0,0.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,12,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
0,1.0,0.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,13,wrong bias
1,1.0,1.0,3,14,wrong bias
0,1.0,0.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
1,1.0,1.0,3,14,wrong bias
